,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
18672,34,admin.,married,high.school,no,no,no,cellular,nov,thu,1598,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes
18673,35,admin.,single,university.degree,no,no,no,cellular,nov,thu,295,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes
18674,31,blue-collar,married,basic.9y,no,no,no,cellular,nov,thu,693,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18675,55,admin.,married,basic.9y,no,yes,yes,cellular,nov,thu,430,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18676,45,unemployed,married,basic.9y,no,no,no,telephone,nov,thu,134,9,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18677,54,entrepreneur,divorced,university.degree,no,yes,yes,telephone,nov,thu,761,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18678,41,admin.,divorced,university.degree,no,no,no,telephone,nov,thu,233,4,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no
18679,52,admin.,married,university.degree,no,yes,no,cellular,nov,thu,134,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18680,42,services,married,basic.6y,no,no,no,cellular,nov,thu,290,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18681,59,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,370,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18682,29,services,single,professional.course,no,yes,no,cellular,nov,thu,766,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18683,51,admin.,divorced,university.degree,no,no,no,cellular,nov,thu,279,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18684,48,admin.,married,university.degree,no,no,no,cellular,nov,thu,298,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18685,29,self-employed,married,university.degree,no,no,no,cellular,nov,thu,157,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18686,32,blue-collar,single,basic.9y,no,no,no,cellular,nov,thu,324,5,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18687,48,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,thu,537,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18688,33,admin.,single,university.degree,no,yes,no,cellular,nov,thu,182,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18689,31,management,single,university.degree,no,no,no,telephone,nov,thu,96,5,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18690,30,technician,single,university.degree,no,no,no,cellular,nov,thu,59,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18691,31,blue-collar,single,basic.4y,no,yes,no,cellular,nov,thu,222,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18692,58,admin.,divorced,university.degree,no,no,no,cellular,nov,thu,178,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18693,41,services,single,basic.9y,no,no,no,cellular,nov,thu,146,5,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18694,30,admin.,single,university.degree,no,yes,no,cellular,nov,thu,769,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18695,36,management,married,university.degree,no,no,no,cellular,nov,thu,192,2,6,1,success,-0.1,93.2,-42.0,4.076,5195.8,no
18696,30,services,married,high.school,no,yes,no,telephone,nov,thu,156,7,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18697,34,technician,married,high.school,no,yes,yes,cellular,nov,thu,1329,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18698,37,unemployed,single,university.degree,no,yes,no,telephone,nov,thu,76,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18699,51,self-employed,married,university.degree,no,yes,yes,cellular,nov,thu,310,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18700,36,admin.,divorced,university.degree,no,no,yes,cellular,nov,thu,56,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18701,31,services,single,high.school,no,yes,no,cellular,nov,thu,1059,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes
18702,36,admin.,single,high.school,no,no,no,cellular,nov,thu,40,5,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18703,45,technician,divorced,university.degree,no,yes,no,cellular,nov,thu,104,4,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no
18704,31,services,married,basic.6y,no,no,no,cellular,nov,thu,843,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18705,46,blue-collar,single,basic.4y,no,no,no,cellular,nov,thu,185,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18706,38,admin.,single,high.school,no,yes,yes,cellular,nov,thu,1476,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18707,32,services,married,basic.9y,no,no,no,cellular,nov,thu,476,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18708,33,admin.,married,university.degree,no,no,no,cellular,nov,thu,139,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18709,31,services,married,high.school,no,no,no,cellular,nov,thu,283,5,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18710,32,admin.,married,university.degree,no,no,no,cellular,nov,thu,165,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18711,38,blue-collar,married,basic.9y,no,no,no,cellular,nov,thu,738,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18712,45,blue-collar,married,basic.6y,no,yes,no,cellular,nov,thu,265,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18713,39,admin.,married,university.degree,no,yes,no,telephone,nov,thu,442,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18714,42,management,married,high.school,no,yes,yes,cellular,nov,thu,164,3,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no
18715,36,services,single,high.school,no,yes,no,cellular,nov,thu,422,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18716,34,self-employed,single,basic.9y,no,no,no,cellular,nov,thu,91,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18717,33,admin.,married,university.degree,no,no,no,cellular,nov,thu,489,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18718,39,blue-collar,married,basic.6y,no,yes,no,cellular,nov,thu,391,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18719,31,entrepreneur,single,university.degree,no,no,no,cellular,nov,thu,1855,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
18720,30,blue-collar,married,high.school,no,yes,yes,cellular,nov,thu,2453,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes
18721,42,technician,married,professional.course,no,no,no,cellular,nov,fri,21,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18722,29,management,married,university.degree,no,no,no,cellular,nov,fri,83,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18723,35,admin.,single,high.school,no,yes,no,cellular,nov,fri,86,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18724,42,technician,single,professional.course,no,yes,no,cellular,nov,fri,91,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18725,56,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,149,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18726,42,blue-collar,single,professional.course,no,no,no,cellular,nov,fri,249,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18727,31,technician,married,university.degree,no,no,no,cellular,nov,fri,10,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18728,51,admin.,married,university.degree,no,yes,no,cellular,nov,fri,358,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18729,42,management,married,basic.6y,no,yes,yes,cellular,nov,fri,81,6,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18730,54,retired,divorced,university.degree,no,no,yes,cellular,nov,fri,138,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18731,44,blue-collar,married,basic.6y,no,yes,no,cellular,nov,fri,275,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18732,37,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,fri,312,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18733,45,admin.,divorced,university.degree,no,yes,yes,cellular,nov,fri,69,9,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18734,33,admin.,married,university.degree,no,yes,no,cellular,nov,fri,37,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18735,58,retired,divorced,professional.course,no,no,no,cellular,nov,fri,159,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18736,46,admin.,single,high.school,no,yes,yes,cellular,nov,fri,116,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18737,50,management,divorced,university.degree,no,yes,no,cellular,nov,fri,21,11,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18738,44,admin.,married,university.degree,no,yes,no,cellular,nov,fri,358,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18739,31,unemployed,single,basic.4y,no,yes,no,telephone,nov,fri,144,9,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18740,32,admin.,married,university.degree,no,yes,no,telephone,nov,fri,41,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18741,40,technician,single,university.degree,no,no,no,cellular,nov,fri,124,4,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18742,38,admin.,divorced,basic.9y,no,no,no,cellular,nov,fri,271,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18743,33,admin.,single,university.degree,no,yes,no,cellular,nov,fri,152,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18744,47,technician,married,university.degree,no,yes,no,cellular,nov,fri,322,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18745,33,technician,single,university.degree,no,no,no,telephone,nov,fri,336,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18746,58,admin.,married,high.school,no,yes,no,cellular,nov,fri,441,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18747,31,admin.,married,university.degree,no,yes,no,cellular,nov,fri,149,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18748,48,management,married,university.degree,no,yes,no,cellular,nov,fri,118,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18749,32,admin.,single,university.degree,no,no,no,cellular,nov,fri,85,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18750,49,management,married,university.degree,no,no,no,cellular,nov,fri,65,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18751,45,admin.,divorced,professional.course,no,yes,no,cellular,nov,fri,239,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18752,54,admin.,married,high.school,no,yes,no,cellular,nov,fri,267,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18753,30,blue-collar,married,basic.9y,no,yes,no,cellular,nov,fri,225,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18754,32,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,54,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18755,57,management,married,university.degree,no,yes,no,cellular,nov,fri,108,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18756,50,blue-collar,divorced,professional.course,no,yes,yes,cellular,nov,fri,49,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18757,53,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,1221,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18758,38,admin.,divorced,basic.9y,no,no,no,cellular,nov,fri,71,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18759,29,self-employed,married,university.degree,no,yes,yes,cellular,nov,fri,729,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
18760,57,management,married,university.degree,no,no,no,cellular,nov,fri,289,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18761,58,retired,married,professional.course,no,no,no,cellular,nov,fri,127,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18762,49,management,married,university.degree,no,yes,no,cellular,nov,fri,846,1,3,1,success,-0.1,93.2,-42.0,4.021,5195.8,no
18763,37,admin.,married,university.degree,no,yes,yes,cellular,nov,fri,215,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18764,57,housemaid,married,basic.4y,no,yes,yes,cellular,nov,fri,75,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18765,36,admin.,married,university.degree,no,yes,no,cellular,nov,fri,248,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18766,48,management,married,university.degree,no,no,yes,cellular,nov,fri,591,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,yes
18767,43,admin.,single,university.degree,no,yes,no,cellular,nov,fri,163,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18768,30,admin.,single,high.school,no,yes,no,cellular,nov,fri,337,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18769,45,technician,divorced,basic.9y,no,no,no,cellular,nov,fri,179,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18770,40,management,married,university.degree,no,yes,yes,cellular,nov,fri,111,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18771,31,admin.,single,high.school,no,yes,no,cellular,nov,fri,63,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18772,36,admin.,married,university.degree,no,no,no,cellular,nov,fri,569,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18773,29,technician,single,university.degree,no,yes,no,cellular,nov,fri,153,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18774,48,admin.,divorced,high.school,no,no,no,cellular,nov,fri,208,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18775,32,student,single,professional.course,no,yes,yes,cellular,nov,fri,261,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18776,29,services,single,high.school,no,yes,no,cellular,nov,fri,43,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18777,38,admin.,divorced,high.school,no,yes,no,cellular,nov,fri,321,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18778,29,services,single,high.school,no,yes,no,cellular,nov,fri,104,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18779,37,services,married,high.school,no,yes,no,cellular,nov,fri,63,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18780,42,technician,married,university.degree,no,yes,no,telephone,nov,fri,81,7,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18781,30,blue-collar,married,basic.9y,no,yes,no,cellular,nov,fri,423,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18782,55,technician,married,professional.course,no,no,no,cellular,nov,fri,113,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18783,56,technician,married,professional.course,no,yes,no,cellular,nov,fri,71,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18784,55,technician,married,professional.course,no,no,no,cellular,nov,fri,348,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18785,31,blue-collar,married,basic.6y,no,no,no,cellular,nov,fri,588,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18786,53,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,528,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
18787,34,admin.,married,university.degree,no,no,no,cellular,nov,fri,467,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
18788,29,technician,single,professional.course,no,no,no,cellular,nov,fri,530,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,yes
18789,45,technician,married,professional.course,no,yes,no,cellular,nov,fri,76,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18790,30,services,single,high.school,no,no,no,cellular,nov,fri,648,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
18791,37,admin.,married,professional.course,no,no,no,cellular,nov,fri,73,4,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18792,45,admin.,divorced,high.school,no,no,yes,cellular,nov,fri,567,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18793,30,services,single,university.degree,no,yes,no,cellular,nov,fri,13,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18794,34,management,married,university.degree,no,yes,no,cellular,nov,fri,470,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18795,53,entrepreneur,married,basic.6y,no,yes,no,telephone,nov,fri,228,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18796,45,management,married,university.degree,no,yes,yes,cellular,nov,fri,22,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18797,48,blue-collar,married,professional.course,no,yes,yes,cellular,nov,fri,91,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18798,49,technician,married,basic.4y,no,yes,no,cellular,nov,fri,345,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18799,29,admin.,single,professional.course,no,no,no,telephone,nov,fri,346,4,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18800,47,management,married,university.degree,no,no,no,cellular,nov,fri,107,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18801,32,technician,single,professional.course,no,yes,no,cellular,nov,fri,86,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18802,33,technician,single,university.degree,no,yes,yes,cellular,nov,fri,710,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
18803,35,admin.,single,university.degree,no,yes,no,cellular,nov,fri,530,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
18804,35,admin.,single,university.degree,no,yes,yes,cellular,nov,fri,529,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
18805,37,technician,divorced,high.school,no,no,no,cellular,nov,fri,635,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,yes
18806,43,management,single,high.school,no,no,no,cellular,nov,fri,40,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18807,42,admin.,divorced,university.degree,no,yes,no,cellular,nov,fri,195,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18808,50,management,divorced,university.degree,no,yes,no,cellular,nov,fri,183,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18809,39,admin.,single,university.degree,no,yes,yes,cellular,nov,fri,195,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18810,55,admin.,married,high.school,no,yes,no,cellular,nov,fri,585,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18811,42,admin.,married,university.degree,no,no,no,cellular,nov,fri,501,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18812,30,admin.,single,university.degree,no,yes,no,cellular,nov,fri,222,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18813,43,services,married,basic.6y,no,yes,no,cellular,nov,fri,158,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18814,29,technician,single,professional.course,no,yes,yes,cellular,nov,fri,215,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18815,31,unemployed,single,university.degree,no,yes,no,cellular,nov,fri,30,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18816,35,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,263,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18817,48,blue-collar,married,professional.course,no,no,yes,cellular,nov,fri,344,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18818,43,admin.,divorced,high.school,no,no,yes,cellular,nov,fri,74,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18819,29,technician,single,high.school,no,yes,yes,cellular,nov,fri,206,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18820,40,management,married,university.degree,no,no,no,cellular,nov,fri,132,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18821,40,management,married,university.degree,no,yes,no,cellular,nov,fri,175,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18822,29,admin.,married,high.school,no,yes,no,cellular,nov,fri,140,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18823,55,admin.,married,high.school,no,no,no,cellular,nov,fri,148,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18824,45,blue-collar,married,basic.9y,no,yes,no,cellular,nov,fri,66,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18825,43,management,single,high.school,no,yes,no,cellular,nov,fri,149,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18826,29,entrepreneur,married,high.school,no,yes,no,cellular,nov,fri,1166,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18827,40,management,married,university.degree,no,yes,no,cellular,nov,fri,161,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18828,32,admin.,married,university.degree,no,yes,no,cellular,nov,fri,262,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18829,33,blue-collar,single,basic.4y,no,no,no,cellular,nov,fri,60,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18830,31,admin.,single,high.school,no,yes,no,cellular,nov,fri,106,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18831,57,unemployed,married,university.degree,no,yes,yes,cellular,nov,fri,59,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18832,57,admin.,married,university.degree,no,yes,no,cellular,nov,fri,181,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18833,48,admin.,married,university.degree,no,no,no,cellular,nov,fri,218,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18834,34,entrepreneur,married,high.school,no,no,yes,cellular,nov,fri,429,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18835,32,technician,single,university.degree,no,yes,no,cellular,nov,fri,327,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18836,57,housemaid,married,basic.4y,no,no,no,cellular,nov,fri,216,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18837,45,technician,single,university.degree,no,yes,no,cellular,nov,fri,201,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18838,50,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,fri,102,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18839,52,admin.,divorced,university.degree,no,yes,no,cellular,nov,fri,65,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18840,42,entrepreneur,married,university.degree,no,yes,no,cellular,nov,fri,58,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18841,30,admin.,married,university.degree,no,no,no,cellular,nov,fri,221,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18842,40,management,married,university.degree,no,yes,yes,cellular,nov,fri,957,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,yes
18843,38,blue-collar,single,basic.6y,no,yes,yes,cellular,nov,fri,202,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18844,34,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,161,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18845,50,technician,married,basic.9y,no,no,no,cellular,nov,fri,705,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
18846,51,technician,married,high.school,no,yes,no,cellular,nov,fri,167,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18847,44,self-employed,married,university.degree,no,no,no,cellular,nov,fri,89,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18848,38,services,married,high.school,no,yes,no,cellular,nov,fri,306,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
18849,57,management,divorced,professional.course,no,yes,no,cellular,nov,fri,56,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18850,46,technician,divorced,university.degree,no,yes,no,cellular,nov,fri,796,5,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,yes
18851,36,admin.,married,university.degree,no,yes,no,cellular,nov,fri,189,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18852,40,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,fri,74,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18853,40,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,fri,154,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18854,31,admin.,single,high.school,no,no,no,cellular,nov,fri,89,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18855,34,management,single,university.degree,no,yes,no,cellular,nov,fri,79,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18856,50,admin.,married,university.degree,no,yes,no,cellular,nov,fri,169,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18857,53,unemployed,married,basic.4y,no,yes,no,cellular,nov,fri,80,10,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18858,52,technician,married,basic.9y,no,yes,no,cellular,nov,fri,44,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18859,42,management,married,basic.6y,no,no,no,cellular,nov,fri,133,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18860,50,technician,divorced,university.degree,no,yes,no,telephone,nov,fri,49,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18861,40,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,fri,586,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18862,51,technician,single,basic.9y,no,yes,no,telephone,nov,fri,218,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18863,44,admin.,married,university.degree,no,yes,no,cellular,nov,fri,235,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18864,57,housemaid,married,basic.4y,no,yes,no,cellular,nov,fri,105,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18865,57,management,divorced,professional.course,no,yes,no,cellular,nov,fri,849,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
