,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
8161,32,blue-collar,married,basic.9y,no,no,no,cellular,apr,mon,41,2,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
8162,32,blue-collar,married,basic.9y,no,unknown,unknown,cellular,apr,mon,1063,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,yes
8163,35,technician,married,professional.course,no,yes,no,cellular,apr,mon,272,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
8164,48,admin.,single,high.school,no,no,no,cellular,apr,mon,223,2,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
8165,40,services,married,high.school,no,no,no,cellular,apr,mon,377,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
8166,57,blue-collar,married,high.school,no,yes,yes,cellular,apr,mon,2316,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
8167,34,blue-collar,married,basic.9y,unknown,yes,no,telephone,apr,mon,1353,2,5,1,success,-1.8,93.075,-47.1,1.466,5099.1,yes
8168,29,technician,single,professional.course,no,yes,no,cellular,apr,mon,740,3,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,yes
8169,37,blue-collar,married,basic.6y,no,yes,no,cellular,apr,mon,1138,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,yes
8170,38,blue-collar,married,basic.9y,no,no,no,cellular,apr,mon,357,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
8171,42,technician,married,basic.9y,no,no,no,cellular,apr,mon,441,4,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
8172,53,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,mon,165,4,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
8173,38,blue-collar,married,basic.9y,no,no,yes,cellular,apr,mon,276,2,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
8174,46,blue-collar,married,basic.9y,unknown,yes,no,telephone,apr,mon,125,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
8175,51,admin.,divorced,professional.course,no,no,yes,cellular,apr,mon,583,3,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
8176,56,management,married,university.degree,no,no,no,cellular,apr,tue,72,5,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8177,60,retired,divorced,basic.4y,no,no,no,cellular,apr,tue,465,4,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes
8178,19,student,single,basic.9y,no,no,no,cellular,apr,tue,43,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8179,32,technician,single,university.degree,no,yes,no,cellular,apr,tue,60,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8180,57,blue-collar,married,high.school,no,yes,no,cellular,apr,tue,355,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8181,39,technician,married,basic.6y,no,yes,no,cellular,apr,tue,226,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8182,43,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,tue,608,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,yes
8183,43,blue-collar,married,basic.9y,unknown,yes,yes,cellular,apr,tue,1096,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8184,35,admin.,married,high.school,no,no,no,cellular,apr,tue,327,2,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8185,34,admin.,single,high.school,no,no,no,cellular,apr,tue,231,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8186,44,technician,divorced,professional.course,no,no,no,cellular,apr,tue,208,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8187,39,blue-collar,married,basic.4y,no,no,no,cellular,apr,tue,91,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8188,35,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,381,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8189,41,admin.,married,university.degree,no,yes,no,cellular,apr,tue,183,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8190,22,student,single,high.school,no,no,no,cellular,apr,tue,194,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8191,41,admin.,married,university.degree,no,yes,yes,cellular,apr,tue,103,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8192,41,admin.,married,university.degree,no,no,no,cellular,apr,tue,463,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes
8193,40,blue-collar,married,basic.9y,no,no,yes,cellular,apr,tue,479,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8194,40,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,354,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8195,46,admin.,divorced,high.school,no,no,no,cellular,apr,tue,345,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8196,45,services,married,professional.course,no,no,no,cellular,apr,tue,329,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8197,40,self-employed,married,professional.course,unknown,no,no,cellular,apr,tue,210,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8198,36,blue-collar,married,basic.9y,no,yes,no,cellular,apr,tue,226,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8199,39,self-employed,married,professional.course,no,no,yes,cellular,apr,tue,389,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8200,57,blue-collar,married,high.school,no,yes,no,cellular,apr,tue,97,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8201,36,admin.,divorced,high.school,no,no,no,cellular,apr,tue,197,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8202,47,blue-collar,single,basic.4y,unknown,no,no,cellular,apr,tue,369,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8203,45,management,divorced,university.degree,no,no,no,cellular,apr,tue,196,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8204,34,admin.,single,high.school,no,yes,yes,cellular,apr,tue,2299,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes
8205,41,admin.,married,basic.6y,unknown,no,no,cellular,apr,tue,226,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8206,46,technician,married,basic.6y,no,no,no,cellular,apr,tue,254,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8207,32,technician,single,university.degree,no,no,no,cellular,apr,tue,721,4,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes
8208,40,technician,married,professional.course,no,yes,no,cellular,apr,tue,366,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8209,31,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,tue,208,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8210,40,technician,married,professional.course,no,no,no,cellular,apr,tue,274,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8211,39,admin.,married,high.school,no,yes,no,telephone,apr,tue,189,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8212,66,retired,single,university.degree,no,yes,no,cellular,apr,tue,411,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8213,42,technician,divorced,professional.course,no,yes,no,cellular,apr,tue,157,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8214,19,student,single,basic.9y,no,yes,no,cellular,apr,tue,299,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes
8215,41,blue-collar,married,basic.9y,no,yes,no,cellular,apr,tue,272,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8216,42,technician,divorced,professional.course,no,no,no,cellular,apr,tue,615,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8217,34,management,married,university.degree,no,yes,no,cellular,apr,tue,255,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8218,28,student,single,university.degree,no,yes,no,cellular,apr,tue,93,3,11,2,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8219,32,admin.,single,university.degree,no,no,no,cellular,apr,tue,49,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8220,72,retired,married,basic.4y,no,unknown,unknown,cellular,apr,tue,44,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8221,72,retired,married,basic.4y,no,no,no,telephone,apr,tue,124,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8222,38,services,divorced,high.school,unknown,yes,no,cellular,apr,tue,620,1,2,1,success,-1.8,93.075,-47.1,1.453,5099.1,no
8223,31,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,84,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,yes
8224,36,blue-collar,married,basic.9y,no,yes,yes,cellular,apr,tue,99,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8225,32,technician,single,university.degree,no,no,no,cellular,apr,tue,83,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8226,45,services,married,high.school,no,no,no,cellular,apr,tue,139,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8227,38,services,divorced,high.school,unknown,no,no,cellular,apr,tue,311,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8228,45,services,married,high.school,no,yes,no,cellular,apr,tue,1063,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8229,38,services,divorced,high.school,unknown,yes,no,cellular,apr,tue,263,2,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8230,43,admin.,single,high.school,no,no,no,cellular,apr,tue,487,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8231,57,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,304,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8232,35,unemployed,divorced,university.degree,no,yes,yes,cellular,apr,tue,66,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8233,35,unemployed,divorced,university.degree,no,no,no,cellular,apr,tue,253,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8234,40,retired,single,basic.4y,no,yes,yes,cellular,apr,tue,145,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8235,46,services,married,unknown,no,yes,no,cellular,apr,tue,244,3,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8236,25,student,single,high.school,no,no,no,cellular,apr,tue,98,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8237,36,self-employed,single,university.degree,no,no,yes,cellular,apr,tue,104,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8238,39,technician,married,basic.6y,no,no,no,cellular,apr,tue,88,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8239,44,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,1,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8240,40,services,married,high.school,no,yes,no,cellular,apr,tue,158,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8241,40,blue-collar,married,high.school,no,no,no,cellular,apr,tue,245,8,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8242,41,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,161,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8243,59,services,married,high.school,no,yes,no,cellular,apr,tue,542,3,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8244,44,services,divorced,high.school,no,no,no,cellular,apr,tue,265,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8245,44,services,divorced,high.school,no,no,no,cellular,apr,tue,562,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8246,44,services,divorced,high.school,no,yes,yes,cellular,apr,tue,895,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes
8247,38,blue-collar,married,basic.4y,no,no,no,cellular,apr,tue,277,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8248,38,blue-collar,married,basic.4y,no,no,no,cellular,apr,tue,239,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8249,38,admin.,divorced,high.school,no,no,no,cellular,apr,tue,172,2,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8250,33,blue-collar,single,professional.course,no,no,no,cellular,apr,tue,221,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8251,55,technician,married,high.school,no,yes,yes,cellular,apr,tue,376,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8252,59,retired,married,basic.4y,no,no,no,telephone,apr,tue,353,4,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8253,43,admin.,single,high.school,no,no,no,cellular,apr,tue,216,2,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8254,40,blue-collar,married,high.school,no,no,no,cellular,apr,tue,43,3,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
8255,36,entrepreneur,married,high.school,no,yes,no,cellular,apr,tue,736,7,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8256,44,blue-collar,single,basic.9y,no,yes,no,cellular,apr,tue,581,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
8257,27,technician,married,professional.course,no,yes,yes,cellular,apr,wed,163,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8258,27,technician,single,basic.9y,no,no,yes,cellular,apr,wed,79,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8259,46,services,married,high.school,no,no,no,cellular,apr,wed,325,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8260,25,student,single,high.school,no,yes,no,cellular,apr,wed,327,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8261,25,student,single,high.school,no,yes,no,cellular,apr,wed,117,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8262,34,services,married,high.school,no,yes,no,cellular,apr,wed,98,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8263,27,technician,single,basic.9y,no,yes,no,cellular,apr,wed,131,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8264,27,technician,single,basic.9y,no,yes,no,cellular,apr,wed,149,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8265,43,technician,single,professional.course,unknown,yes,no,cellular,apr,wed,519,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8266,40,housemaid,married,basic.9y,no,yes,yes,telephone,apr,wed,169,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8267,32,technician,single,university.degree,no,no,no,cellular,apr,wed,87,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8268,55,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,628,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8269,27,admin.,single,university.degree,no,yes,yes,cellular,apr,wed,98,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8270,55,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,952,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8271,61,retired,married,university.degree,no,yes,no,cellular,apr,wed,205,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8272,46,blue-collar,divorced,basic.9y,no,no,yes,cellular,apr,wed,903,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8273,48,technician,married,professional.course,no,no,no,cellular,apr,wed,95,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8274,29,technician,married,university.degree,no,yes,no,cellular,apr,wed,58,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8275,32,technician,single,university.degree,no,no,no,cellular,apr,wed,59,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8276,41,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,123,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8277,41,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,95,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8278,27,technician,single,basic.9y,no,yes,no,telephone,apr,wed,523,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8279,25,unemployed,single,professional.course,no,yes,no,cellular,apr,wed,97,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8280,25,unemployed,single,professional.course,no,no,no,cellular,apr,wed,268,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8281,49,blue-collar,divorced,basic.4y,unknown,no,no,cellular,apr,wed,430,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8282,27,technician,single,basic.9y,no,yes,no,cellular,apr,wed,88,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8283,39,blue-collar,married,basic.9y,no,yes,no,cellular,apr,wed,120,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8284,39,blue-collar,married,basic.9y,no,yes,no,cellular,apr,wed,182,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8285,27,technician,single,basic.9y,no,no,yes,cellular,apr,wed,335,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8286,37,technician,married,university.degree,no,yes,no,telephone,apr,wed,218,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8287,29,blue-collar,single,high.school,no,yes,yes,cellular,apr,wed,2129,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8288,39,blue-collar,married,basic.9y,unknown,no,yes,cellular,apr,wed,393,6,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8289,34,services,married,high.school,no,no,no,cellular,apr,wed,462,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8290,39,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,wed,213,4,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8291,46,blue-collar,divorced,basic.6y,unknown,no,no,cellular,apr,wed,179,5,999,2,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8292,38,admin.,married,high.school,no,no,yes,cellular,apr,wed,284,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8293,48,blue-collar,married,basic.9y,no,yes,no,cellular,apr,wed,1032,3,999,2,failure,-1.8,93.075,-47.1,1.445,5099.1,yes
8294,36,management,married,university.degree,no,no,yes,cellular,apr,wed,241,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8295,36,housemaid,married,basic.9y,no,yes,no,cellular,apr,wed,291,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8296,63,retired,married,unknown,no,no,no,cellular,apr,wed,150,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,yes
8297,63,retired,married,unknown,no,yes,no,telephone,apr,wed,236,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8298,37,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,281,1,5,1,success,-1.8,93.075,-47.1,1.445,5099.1,no
8299,50,admin.,married,university.degree,no,unknown,unknown,cellular,apr,wed,101,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8300,39,blue-collar,married,basic.9y,unknown,yes,yes,cellular,apr,wed,120,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8301,47,unemployed,divorced,basic.9y,no,no,no,cellular,apr,wed,125,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8302,63,retired,married,unknown,no,no,no,telephone,apr,wed,185,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8303,28,admin.,married,university.degree,no,yes,no,cellular,apr,wed,261,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8304,51,admin.,single,university.degree,no,yes,yes,cellular,apr,wed,233,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8305,29,admin.,married,university.degree,no,yes,yes,cellular,apr,wed,245,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8306,25,admin.,single,professional.course,no,yes,no,cellular,apr,wed,67,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8307,47,entrepreneur,married,high.school,no,no,yes,cellular,apr,wed,663,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8308,25,admin.,single,professional.course,no,yes,no,cellular,apr,wed,114,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8309,29,technician,married,university.degree,no,unknown,unknown,cellular,apr,wed,83,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8310,31,services,married,high.school,no,no,yes,cellular,apr,wed,195,6,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8311,36,management,married,university.degree,no,no,yes,cellular,apr,wed,180,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8312,82,retired,married,unknown,no,no,no,cellular,apr,wed,321,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8313,27,technician,single,basic.9y,no,no,no,cellular,apr,wed,34,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8314,46,services,married,high.school,no,yes,no,cellular,apr,wed,201,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8315,24,services,single,high.school,no,yes,no,cellular,apr,wed,209,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8316,47,admin.,single,university.degree,no,no,no,cellular,apr,wed,167,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8317,35,admin.,single,university.degree,no,yes,no,cellular,apr,wed,58,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8318,38,admin.,married,high.school,no,no,no,cellular,apr,wed,518,2,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8319,24,student,single,high.school,no,yes,no,cellular,apr,wed,74,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8320,64,technician,married,professional.course,no,yes,no,cellular,apr,wed,250,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8321,35,admin.,married,high.school,no,yes,no,cellular,apr,wed,1190,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8322,40,services,divorced,high.school,no,yes,no,cellular,apr,wed,201,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8323,42,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,wed,110,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8324,35,technician,divorced,professional.course,no,yes,no,cellular,apr,wed,405,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8325,40,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,84,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8326,35,technician,divorced,professional.course,no,yes,no,cellular,apr,wed,612,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8327,35,technician,divorced,professional.course,no,yes,no,cellular,apr,wed,229,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8328,35,services,divorced,basic.9y,no,no,no,cellular,apr,wed,188,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8329,34,services,married,high.school,no,no,no,cellular,apr,wed,543,2,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8330,29,admin.,single,university.degree,no,yes,no,cellular,apr,wed,216,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8331,37,blue-collar,married,basic.4y,no,no,no,cellular,apr,wed,180,2,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8332,34,admin.,single,professional.course,no,no,no,cellular,apr,wed,174,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8333,52,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,249,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8334,46,blue-collar,divorced,basic.9y,no,no,no,cellular,apr,wed,169,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8335,37,technician,married,professional.course,unknown,yes,yes,cellular,apr,wed,101,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8336,34,services,divorced,high.school,no,yes,yes,cellular,apr,wed,303,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
8337,58,retired,married,university.degree,no,unknown,unknown,cellular,apr,wed,624,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8338,40,admin.,divorced,university.degree,no,no,no,cellular,apr,wed,143,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8339,27,technician,single,basic.9y,no,yes,no,cellular,apr,wed,56,7,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8340,22,management,single,university.degree,no,yes,no,cellular,apr,wed,179,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8341,64,technician,married,professional.course,no,yes,no,cellular,apr,wed,65,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8342,39,blue-collar,married,basic.9y,no,yes,no,cellular,apr,wed,91,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8343,25,unemployed,single,professional.course,no,no,yes,cellular,apr,wed,274,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8344,35,services,married,high.school,unknown,yes,no,cellular,apr,wed,222,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8345,43,services,married,high.school,no,yes,no,telephone,apr,wed,690,7,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8346,34,services,married,high.school,no,yes,no,cellular,apr,wed,281,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8347,46,technician,married,basic.6y,unknown,yes,no,cellular,apr,wed,575,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8348,47,admin.,married,unknown,no,no,yes,cellular,apr,wed,764,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8349,39,services,married,basic.9y,unknown,yes,yes,telephone,apr,wed,93,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8350,38,services,single,high.school,no,yes,no,cellular,apr,wed,1665,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8351,41,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,213,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
8352,29,admin.,single,university.degree,no,no,no,cellular,apr,wed,548,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
8353,33,admin.,single,university.degree,no,no,no,cellular,apr,wed,171,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
